"EVENTID","USERID","SESSIONID","EVENTDATE","EVENTTIMESTAMP","EVENTNAME","EVENTLEVEL","GAUSERSTARTDATE","GAUSERGENDER","GAUSERAGEGROUP","GAUSERCOUNTRY","GAUSERACQUISITIONCHANNEL","MSSINCELASTEVENT","COLLECTINSERTEDTIMESTAMP","PLATFORM","ACTION","USERCOUNTRY","OPTION","EVENTUUID","MAINEVENTID","SDKVERSION","TIMEZONEOFFSET","OPERATINGSYSTEM","USERLOCALE","CLIENTVERSION","DEVICETYPE","USERLANGUAGE","DEVICENAME","HARDWAREVERSION","OPERATINGSYSTEMVERSION","PLAYERYPOSITION","SCENENAME","PLAYERXPOSITION","CARDNAME","TOOLNAME","KILLERID","TOOLTYPE","CARDRANK","TOTALTIME","TOOLID","KILLERNAME","TOOLKEY","TOOLCATEGORY","TOOLSPECIFICTYPE"
"3008222533905313798","1c2f00b1-bd70-4526-b987-4f0f64b913dc","5a23e518-0631-41fa-8cdf-a221153e2f80","2022-06-28","2022-06-28 14:41:25.833","passedLevel","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","3357","2022-06-28 14:41:26.473","PC_CLIENT",,"US",,"dc820a40-c008-4e0a-98b9-c73bdfa2767b","3008222533905313798","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 4-Jump",,,,,,,"61.06688",,,,,
"3008222112654573569","1c2f00b1-bd70-4526-b987-4f0f64b913dc","c61f6837-2033-4b59-a646-19771595bdcb","2022-06-28","2022-06-28 14:40:21.606","passedLevel","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1778","2022-06-28 14:40:22.258","PC_CLIENT",,"US",,"277bcbb2-a0f7-4833-990d-cadc86112d1c","3008222112654573569","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,,,,,,"26.0330429",,,,,
"3008222112641990656","1c2f00b1-bd70-4526-b987-4f0f64b913dc","378bb697-640b-4f55-9519-53ab16794e85","2022-06-28","2022-06-28 14:39:51.728","passedLevel","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1269","2022-06-28 14:39:52.368","PC_CLIENT",,"US",,"13aca353-51a3-46ef-b53b-c17aec06e1f0","3008222112641990656","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 2",,,,,,,"29.55983",,,,,
"3008222112616824835","1c2f00b1-bd70-4526-b987-4f0f64b913dc","d3839bc6-e522-4fd3-88fe-feffb87a28c6","2022-06-28","2022-06-28 14:39:16.881","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 14:39:17.52","PC_CLIENT",,"US",,"bc73034a-62a5-4ec9-85f7-6c6f38342881","3008222112616824835","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 2",,"Three-Times Shield",,,,"2",,,,,,
"3008222111710855169","1c2f00b1-bd70-4526-b987-4f0f64b913dc","5fe95d24-5258-4c3d-b66b-52a734bb1c72","2022-06-28","2022-06-28 14:38:50.445","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 14:38:52.888","PC_CLIENT",,"US",,"f68a69c5-7365-42dd-bd9c-fac8715cb92d","3008222111710855169","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008222533972422659","1c2f00b1-bd70-4526-b987-4f0f64b913dc","aa19b821-ecec-4266-ad09-35b080d9993d","2022-06-28","2022-06-28 14:41:52.765","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1786","2022-06-28 14:41:53.401","PC_CLIENT",,"US",,"db3d442c-3477-4686-9f0f-f38b1305ea1d","3008222533972422659","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Magnet (9)",,"Magnet",,,,,"Magnet159454",,
"3008222533892730881","1c2f00b1-bd70-4526-b987-4f0f64b913dc","5a23e518-0631-41fa-8cdf-a221153e2f80","2022-06-28","2022-06-28 14:40:58.589","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","281","2022-06-28 14:40:59.227","PC_CLIENT",,"US",,"e8cff9a4-cd0e-435c-8cde-b5d634f09469","3008222533892730881","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 4-Jump",,,"Accelerating Trail (3)",,"Accelerator",,,,,"Accelerator158174",,
"3008222533997588482","1c2f00b1-bd70-4526-b987-4f0f64b913dc","aa19b821-ecec-4266-ad09-35b080d9993d","2022-06-28","2022-06-28 14:42:21.117","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","625","2022-06-28 14:42:21.752","PC_CLIENT",,"US",,"6416ade4-19e3-405e-8ce4-6db37a4bd5d7","3008222533997588482","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Rotating Magnet (1)",,"Magnet",,,,,"Magnet-1945196",,
"3008222533863370757","1c2f00b1-bd70-4526-b987-4f0f64b913dc","5a23e518-0631-41fa-8cdf-a221153e2f80","2022-06-28","2022-06-28 14:40:50.463","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","8285","2022-06-28 14:40:57.508","PC_CLIENT",,"US",,"22806531-027d-47e5-9685-37e72aef8fd9","3008222533863370757","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008222533980811266","1c2f00b1-bd70-4526-b987-4f0f64b913dc","aa19b821-ecec-4266-ad09-35b080d9993d","2022-06-28","2022-06-28 14:41:58.429","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","680","2022-06-28 14:41:59.062","PC_CLIENT",,"US",,"208d454e-c3ff-4bea-9455-b7697deead9e","3008222533980811266","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,,"Magnet (6)",,"Magnet",,,,,"Magnet159550",,
"3008222533922091015","1c2f00b1-bd70-4526-b987-4f0f64b913dc","aa19b821-ecec-4266-ad09-35b080d9993d","2022-06-28","2022-06-28 14:41:29.288","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 14:41:29.93","PC_CLIENT",,"US",,"e8ea0901-f924-43e0-9c67-cc9f332b2a81","3008222533922091015","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,"Double Jump",,,,"2",,,,,,
"3008222112621019136","1c2f00b1-bd70-4526-b987-4f0f64b913dc","378bb697-640b-4f55-9519-53ab16794e85","2022-06-28","2022-06-28 14:39:22.37","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 14:39:23.01","PC_CLIENT",,"US",,"d0ec0524-15e2-4a8a-9561-a13bcd8fe269","3008222112621019136","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 2",,"Triple Jump",,,,"3",,,,,,
"3008222112641990658","1c2f00b1-bd70-4526-b987-4f0f64b913dc","c61f6837-2033-4b59-a646-19771595bdcb","2022-06-28","2022-06-28 14:39:55.766","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 14:39:56.404","PC_CLIENT",,"US",,"391880ab-1a61-45a4-b059-93deb37554e7","3008222112641990658","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,"Triple Jump",,,,"3",,,,,,
"3008222112163840000","1c2f00b1-bd70-4526-b987-4f0f64b913dc","5fe95d24-5258-4c3d-b66b-52a734bb1c72","2022-06-28","2022-06-28 14:38:52.173","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1717","2022-06-28 14:38:52.888","PC_CLIENT",,"US",,"04c30f7b-5eaf-410b-af76-1f4fe9cd4d37","3008222112163840000","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,"LightWeight (Gravity -25%)",,,,"1",,,,,,
"3008189566935896064","1c2f00b1-bd70-4526-b987-4f0f64b913dc","0ff9fe7f-3cef-42b0-bfcd-ea8786681106","2022-06-28","2022-06-28 12:30:43.125","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","16","2022-06-28 12:30:44.785","PC_CLIENT",,"US",,"dc04ee41-6857-4d72-8b6c-4fbbc8f913db","3008189566935896064","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,,"Body",,"Accelerator",,,"-1013848",,,,
"3008345956564361217","b88be6f0-af80-4e9c-8043-e2be15123284","dce63723-ddef-4b1d-9f3e-32cfa10b2b85","2022-06-28","2022-06-28 22:51:34.686","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","0","2022-06-28 22:51:38.096","PC_CLIENT",,"US",,"e6542d68-4c6e-4207-937b-3221dc9ee30c","3008345956564361217","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008199909091364869","1c2f00b1-bd70-4526-b987-4f0f64b913dc","b2460a57-802d-4bd3-89ab-ddda05c9dadd","2022-06-28","2022-06-28 13:11:30.259","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","9","2022-06-28 13:11:31.997","PC_CLIENT",,"US",,"fe4fbda3-75ba-4827-8d9f-e41ef3230c8f","3008199909091364869","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,,"Body",,"Accelerator",,,"-1064362",,,,
"3008211253039632385","1c2f00b1-bd70-4526-b987-4f0f64b913dc","ee731bca-18ce-4c16-8275-ec339547bc51","2022-06-28","2022-06-28 13:57:17.61","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1101","2022-06-28 13:57:18.245","PC_CLIENT",,"US",,"f92db542-c1e2-43de-8bf8-ec201bc68ff1","3008211253039632385","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,,"Magnet Slingshot (0)",,"Slingshot",,,"149580",,,,
"3008349532367953920","b88be6f0-af80-4e9c-8043-e2be15123284","692a728f-4066-4858-b71d-ce1d24514673","2022-06-28","2022-06-28 23:06:56.186","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","395","2022-06-28 23:06:58.252","PC_CLIENT",,"US",,"1bf6e0c6-ef69-405c-866d-92e38d6e4839","3008349532367953920","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,"Three-Times Shield",,,,"2",,,,,,
"3008199909007478784","1c2f00b1-bd70-4526-b987-4f0f64b913dc","b2460a57-802d-4bd3-89ab-ddda05c9dadd","2022-06-28","2022-06-28 13:11:30.25","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","8900","2022-06-28 13:11:30.891","PC_CLIENT",,"US",,"f570876d-f231-4f79-98f5-dab148b37659","3008199909007478784","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,,"Body",,"Accelerator",,,"-1064362",,,,
"3008211478227591172","1c2f00b1-bd70-4526-b987-4f0f64b913dc","ee731bca-18ce-4c16-8275-ec339547bc51","2022-06-28","2022-06-28 13:58:07.871","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","5643","2022-06-28 13:58:15.161","PC_CLIENT",,"US",,"a654ff25-7feb-4b92-bca2-d0b50c327d87","3008211478227591172","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008349130742321152","b88be6f0-af80-4e9c-8043-e2be15123284","1d7bcd95-c4a9-4a6f-bd66-abeeaea56d23","2022-06-28","2022-06-28 23:05:20.887","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","0","2022-06-28 23:05:23.249","PC_CLIENT",,"US",,"930c62b2-2e7f-4d8d-b4f2-9ff093d805fe","3008349130742321152","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008199909150085123","1c2f00b1-bd70-4526-b987-4f0f64b913dc","37717979-4fce-49a0-a483-086de33c0c7c","2022-06-28","2022-06-28 13:12:16.597","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1345","2022-06-28 13:12:17.229","PC_CLIENT",,"US",,"f23d0e3a-e425-419e-9f18-cf31a033a2e4","3008199909150085123","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 2",,,"Body",,"Accelerator",,,"-1066272",,,,
"3008211061670326273","1c2f00b1-bd70-4526-b987-4f0f64b913dc","ef3a28fe-09f7-4b6c-9e7d-b8aa532e2f3e","2022-06-28","2022-06-28 13:56:07.866","clientDevice","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","6","2022-06-28 13:56:11.806","PC_CLIENT",,"US",,"672bbf2e-f75d-4686-9d42-f042556876ab","3008211061670326273","Unity SDK v6.0.3","-0700","WINDOWS",,"1","PC","zh","ROG Flow X13 GV301QH_GV301QH (ASUSTeK COMPUTER INC.)","ROG Flow X13 GV301QH_GV301QH (ASUSTeK COMPUTER INC.)","10",,,,,,,,,,,,,,
"3008345956493058051","b88be6f0-af80-4e9c-8043-e2be15123284","bab37ef2-518c-48bb-8606-38f06a0edfdb","2022-06-28","2022-06-28 22:50:14.229","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","975","2022-06-28 22:50:16.246","PC_CLIENT",,"US",,"a8c27229-e78a-46b6-8b2a-728771769b8b","3008345956493058051","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 4-Jump",,"Triple Jump",,,,"3",,,,,,
"3008170185627574272","1c2f00b1-bd70-4526-b987-4f0f64b913dc","1a84997c-1354-47df-a1bd-f955aae2d9b8","2022-06-28","2022-06-28 11:14:17.447","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1","2022-06-28 11:14:21.0","PC_CLIENT",,"US",,"844f5e01-601c-408d-97ad-3f9a8678417f","3008170185627574272","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008345141380411401","b88be6f0-af80-4e9c-8043-e2be15123284","e562099d-830d-4601-b5d0-b76c70ce5d51","2022-06-28","2022-06-28 22:47:37.711","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","0","2022-06-28 22:47:40.477","PC_CLIENT",,"US",,"6913024a-a8f9-42e2-b57d-5e802440463b","3008345141380411401","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008179575051014145","1c2f00b1-bd70-4526-b987-4f0f64b913dc","7dcef8bf-96f5-4d87-b3c4-c64f92d2ec2a","2022-06-28","2022-06-28 11:49:20.917","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","0","2022-06-28 11:49:23.046","PC_CLIENT",,"US",,"bb52316b-7829-4679-8a0c-d9afa658f874","3008179575051014145","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008347677298622470","b88be6f0-af80-4e9c-8043-e2be15123284","5bd5b568-c080-41bb-9ea4-39091085103a","2022-06-28","2022-06-28 22:57:48.526","playerDied","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","5238","2022-06-28 22:57:50.489","PC_CLIENT",,"US",,"435b74b3-bfc9-42b3-a2a7-3e83d7f5a668","3008347677298622470","Unity SDK v6.0.3","-0700",,,"1",,,,,,"2.9106","Level 5-Magnet","-97.1190643",,,"-3891754",,,,,"Circle Saw (7)",,,
"3008333531781955585","b88be6f0-af80-4e9c-8043-e2be15123284","89e4cec0-d84e-4905-90f4-d73d0685a9db","2022-06-28","2022-06-28 22:02:40.81","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","34311","2022-06-28 22:02:47.737","PC_CLIENT",,"US",,"1ceaa13f-cc10-472c-a1a3-f7db085e8671","3008333531781955585","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008345141913088008","b88be6f0-af80-4e9c-8043-e2be15123284","568dc6fb-033a-4b9d-bc79-ab3e9aa15aaf","2022-06-28","2022-06-28 22:49:10.259","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 22:49:13.488","PC_CLIENT",,"US",,"80d1b56e-303d-4873-8086-61fea3980298","3008345141913088008","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008211252829917186","1c2f00b1-bd70-4526-b987-4f0f64b913dc","6a86b14a-9430-47ce-9916-09548bea6d7e","2022-06-28","2022-06-28 13:57:07.871","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1575","2022-06-28 13:57:09.881","PC_CLIENT",,"US",,"e3771e52-3540-4fe7-aed7-92c993f0f017","3008211252829917186","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008345956564361218","b88be6f0-af80-4e9c-8043-e2be15123284","dce63723-ddef-4b1d-9f3e-32cfa10b2b85","2022-06-28","2022-06-28 22:51:36.059","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1373","2022-06-28 22:51:38.096","PC_CLIENT",,"US",,"0ff7bcfe-b06a-419d-9115-e72f951d3862","3008345956564361218","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 4-Jump",,"Double Jump",,,,"2",,,,,,
"3008337638617944064","b88be6f0-af80-4e9c-8043-e2be15123284","24e888fb-c851-408e-b877-36f317df7711","2022-06-28","2022-06-28 22:19:40.016","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1","2022-06-28 22:19:43.126","PC_CLIENT",,"US",,"bafb1a07-4d75-4782-be32-942ef1668f55","3008337638617944064","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008344564927860738","b88be6f0-af80-4e9c-8043-e2be15123284","c8aa8553-52e2-4ffe-b97e-e9b5ae1ab2b4","2022-06-28","2022-06-28 22:45:15.375","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 22:45:18.318","PC_CLIENT",,"US",,"bf3e46c4-fa2f-4291-9c82-f1adcce4f961","3008344564927860738","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008179575046819849","1c2f00b1-bd70-4526-b987-4f0f64b913dc","7dcef8bf-96f5-4d87-b3c4-c64f92d2ec2a","2022-06-28","2022-06-28 11:49:20.911","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 11:49:23.046","PC_CLIENT",,"US",,"569749d0-c06c-4cc5-8151-46a070965e00","3008179575046819849","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008347677298622465","b88be6f0-af80-4e9c-8043-e2be15123284","5bd5b568-c080-41bb-9ea4-39091085103a","2022-06-28","2022-06-28 22:57:43.288","playerDied","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","5184","2022-06-28 22:57:45.237","PC_CLIENT",,"US",,"49f853c0-77a9-4d4f-9d33-673140ff32f8","3008347677298622465","Unity SDK v6.0.3","-0700",,,"1",,,,,,"3.27223778","Level 5-Magnet","-83.11352",,,"-3893128",,,,,"Circle Saw (8)",,,
"3008335482502324224","b88be6f0-af80-4e9c-8043-e2be15123284","cd6790d0-4204-4679-9599-bae3b28bed0f","2022-06-28","2022-06-28 22:11:07.09","clientDevice","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","6","2022-06-28 22:11:09.546","PC_CLIENT",,"US",,"32db8588-b6f2-4ae6-a257-f9c802ec1f08","3008335482502324224","Unity SDK v6.0.3","-0700","WINDOWS",,"1","PC","en","Alienware Aurora R8 (Alienware)","Alienware Aurora R8 (Alienware)","11",,,,,,,,,,,,,,
"3008345141908893701","b88be6f0-af80-4e9c-8043-e2be15123284","6f89e2e3-ea40-41a4-9ec5-7b2f3cab96b2","2022-06-28","2022-06-28 22:48:31.711","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 22:48:35.155","PC_CLIENT",,"US",,"45acc390-5c9a-4635-bbca-4ad920899c19","3008345141908893701","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008211252829917184","1c2f00b1-bd70-4526-b987-4f0f64b913dc","6a86b14a-9430-47ce-9916-09548bea6d7e","2022-06-28","2022-06-28 13:57:04.361","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","2698","2022-06-28 13:57:04.992","PC_CLIENT",,"US",,"9d2ca105-bb0b-461a-ab20-7ab7c1ab4b1d","3008211252829917184","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 2",,,"Magnet Slingshot (0)",,"Slingshot",,,"-1091776",,,,
"3008345956564361216","b88be6f0-af80-4e9c-8043-e2be15123284","dce63723-ddef-4b1d-9f3e-32cfa10b2b85","2022-06-28","2022-06-28 22:51:34.686","clientDevice","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","5","2022-06-28 22:51:38.096","PC_CLIENT",,"US",,"8216dded-9cb9-42aa-9fcc-7b0161240960","3008345956564361216","Unity SDK v6.0.3","-0700","WINDOWS",,"1","PC","en","Alienware Aurora R8 (Alienware)","Alienware Aurora R8 (Alienware)","11",,,,,,,,,,,,,,
"3008337638194319368","b88be6f0-af80-4e9c-8043-e2be15123284","24e888fb-c851-408e-b877-36f317df7711","2022-06-28","2022-06-28 22:19:40.01","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 22:19:43.126","PC_CLIENT",,"US",,"d2eee4b3-d776-40b9-baea-d4bfd0f7918e","3008337638194319368","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008333847361224705","b88be6f0-af80-4e9c-8043-e2be15123284","0eed803b-2bde-4194-89fa-57d0a70beeb3","2022-06-28","2022-06-28 22:03:42.617","passedLevel","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1803","2022-06-28 22:03:44.534","PC_CLIENT",,"US",,"99a0b2e8-5da1-47af-8aed-8a4312ad6f4c","3008333847361224705","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,,,,,"44.5098152",,,,,
"3008179574547697674","1c2f00b1-bd70-4526-b987-4f0f64b913dc","a71a2c21-817a-4ee3-8227-bb289792dbe7","2022-06-28","2022-06-28 11:43:51.57","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 11:44:01.195","PC_CLIENT",,"US",,"7f85cf18-cc65-4390-9d96-91d92f94ad98","3008179574547697674","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008347677290233861","b88be6f0-af80-4e9c-8043-e2be15123284","5bd5b568-c080-41bb-9ea4-39091085103a","2022-06-28","2022-06-28 22:57:20.065","playerDied","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","2339","2022-06-28 22:57:22.045","PC_CLIENT",,"US",,"6cbb7af7-04b7-4d12-94a0-a8cf362c7229","3008347677290233861","Unity SDK v6.0.3","-0700",,,"1",,,,,,"3.42836523","Level 5-Magnet","-108.271126",,,"-3891636",,,,,"Circle Saw (6)",,,
"3008337879714779139","b88be6f0-af80-4e9c-8043-e2be15123284","ff970be6-44e0-4638-9d2d-f6dfb0d8fe9f","2022-06-28","2022-06-28 22:20:32.047","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 22:20:41.784","PC_CLIENT",,"US",,"0fef1b52-1e7c-4990-8b61-1697ada60298","3008337879714779139","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008345141262970881","b88be6f0-af80-4e9c-8043-e2be15123284","e562099d-830d-4601-b5d0-b76c70ce5d51","2022-06-28","2022-06-28 22:47:37.711","clientDevice","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","6","2022-06-28 22:47:40.477","PC_CLIENT",,"US",,"e0a45ba8-d9b2-45ba-864d-229ea776627a","3008345141262970881","Unity SDK v6.0.3","-0700","WINDOWS",,"1","PC","en","Alienware Aurora R8 (Alienware)","Alienware Aurora R8 (Alienware)","11",,,,,,,,,,,,,,
"3008211409239707648","1c2f00b1-bd70-4526-b987-4f0f64b913dc","ee731bca-18ce-4c16-8275-ec339547bc51","2022-06-28","2022-06-28 13:57:38.699","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","9274","2022-06-28 13:57:39.341","PC_CLIENT",,"US",,"4bfb70e0-3948-46bb-9f0e-706abc1ee1dd","3008211409239707648","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 3",,,"Magnet Slingshot (0)",,"Slingshot",,,"-1123346",,,,
"3008345956308508672","b88be6f0-af80-4e9c-8043-e2be15123284","bab37ef2-518c-48bb-8606-38f06a0edfdb","2022-06-28","2022-06-28 22:50:13.254","clientDevice","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","6","2022-06-28 22:50:16.246","PC_CLIENT",,"US",,"1005f747-949a-4ce5-8ea9-5476c03a8218","3008345956308508672","Unity SDK v6.0.3","-0700","WINDOWS",,"1","PC","en","Alienware Aurora R8 (Alienware)","Alienware Aurora R8 (Alienware)","11",,,,,,,,,,,,,,
"3008336149904269312","b88be6f0-af80-4e9c-8043-e2be15123284","00cede5f-8643-48fe-ab39-c6a67cc4d2c1","2022-06-28","2022-06-28 22:13:44.111","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","30798","2022-06-28 22:13:46.042","PC_CLIENT",,"US",,"f86ccc58-13c6-4d01-96bc-ec14ee570f22","3008336149904269312","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,"Triple Jump",,,,"3",,,,,,
"3008333230341521408","b88be6f0-af80-4e9c-8043-e2be15123284","adcece16-eaf6-4d11-8c76-2627833a41be","2022-06-28","2022-06-28 22:01:40.806","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","44267","2022-06-28 22:01:44.671","PC_CLIENT",,"US",,"b889b4fc-d087-4096-a7a5-c4e8e5b0f112","3008333230341521408","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008179575046819843","1c2f00b1-bd70-4526-b987-4f0f64b913dc","a0367a85-2334-4f2d-9dd8-dbd21e050be9","2022-06-28","2022-06-28 11:49:13.458","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 11:49:21.405","PC_CLIENT",,"US",,"75e2f873-81f1-485c-9b80-491f7ad1add0","3008179575046819843","Unity SDK v6.0.3","-0700",,"zh_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008347677290233856","b88be6f0-af80-4e9c-8043-e2be15123284","5bd5b568-c080-41bb-9ea4-39091085103a","2022-06-28","2022-06-28 22:57:17.726","playerDied","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","3820","2022-06-28 22:57:19.688","PC_CLIENT",,"US",,"8985b535-58c2-4ca8-901a-6f764cb5ab32","3008347677290233856","Unity SDK v6.0.3","-0700",,,"1",,,,,,"3.511399","Level 5-Magnet","-109.490372",,,"-3891636",,,,,"Circle Saw (6)",,,
"3008337993887920130","b88be6f0-af80-4e9c-8043-e2be15123284","ff970be6-44e0-4638-9d2d-f6dfb0d8fe9f","2022-06-28","2022-06-28 22:20:55.777","playerDied","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","14875","2022-06-28 22:21:06.439","PC_CLIENT",,"US",,"8c2383ce-8d6e-43a3-9fe9-7ae263102885","3008337993887920130","Unity SDK v6.0.3","-0700",,,"1",,,,,,"48.1041031","Level 5-Magnet","-73.4384842",,,"-2329470",,,,,"Circle Saw (5)",,,
